OKTMO;Title;RegionID
45955000000;поселение Первомайское;14
45956000000;поселение Роговское;14
45957000000;поселение Рязановское;14
45958000000;поселение Сосенское;14
45959000000;поселение Филимонковское;14
45961000000;поселение Щаповское;14
46704000000;Балашиха;41
46705000000;Бронницы;41
46706000000;Краснознаменск;41
46707000000;Ленинский;41
46708000000;Волоколамский;41
46709000000;Домодедово;41
46710000000;Воскресенск;41
46711000000;Дзержинский;41
46715000000;Дмитровский;41
46716000000;Долгопрудный;41
46718000000;Дубна;41
46722000000;Егорьевск;41
46725000000;Жуковский;41
46728000000;Сергиево-Посадский;41
46729000000;Зарайск;41
46733000000;Истра;41
46734000000;Королев;41
46735000000;Кашира;41
46737000000;Клин;41
46738000000;Коломна;41
46757000000;Орехово-Зуевский;41
46739000000;Котельники;41
46740000000;Лобня;41
46741000000;Лыткарино;41
46742000000;Лосино-Петровский;41
46744000000;Красногорск;41
46745000000;Можайский;41
46746000000;Мытищи;41
46747000000;Луховицы;41
46748000000;Люберцы;41
46750000000;Наро-Фоминский;41
46751000000;Богородский;41
46752000000;Лотошино;41
46755000000;Одинцовский;41
46758000000;Пушкинский;41
46759000000;Павлово-Посадский;41
46760000000;Подольск;41
46761000000;Молодёжный;41
46762000000;Пущино;41
46763000000;Восход;41
46764000000;Реутов;41
46766000000;Рузский;41
46767000000;Протвино;41
46768000000;Раменский;41
46770000000;Серпухов;41
46771000000;Солнечногорск;41
46772000000;Серебряные Пруды;41
46773000000;Власиха;41
46774000000;Звездный городок;41
46776000000;Ступино;41
46778000000;Талдомский;41
46780000000;Фрязино;41
46781000000;Черноголовка;41
46783000000;Химки;41
46784000000;Чехов;41
46786000000;Шатура;41
46787000000;Шаховская;41
46788000000;Щёлково;41
46790000000;Электросталь;41
47515000000;Печенгский муниципальный округ;42
47517000000;Ковдорский муниципальный округ;42
47519000000;город Апатиты;42
47522000000;город Кировск;42
47524000000;город Мончегорск;42
47526000000;город Оленегорск;42
47528000000;город Полярные Зори;42
47605000000;Кольский муниципальный район;42
47608000000;Кандалакшский муниципальный район;42
47610000000;Ловозерский муниципальный район;42
47620000000;Терский муниципальный район;42
47701000000;город-герой Мурманск;42
47730000000;ЗАТО город Североморск;42
47731000000;ЗАТО город Островной;42
47733000000;ЗАТО город Заозерск;42
47735000000;ЗАТО поселок Видяево;42
47737000000;ЗАТО Александровск;42
49510000000;Волотовский;45
49512000000;Демянский;45
49514000000;Крестецкий;45
49523000000;Марёвский;45
49524000000;Мошенской;45
49532000000;Пестовский;45
49538000000;Солецкий;45
49545000000;Хвойнинский;45
49603000000;Батецкий муниципальный район;45
49606000000;Боровичский муниципальный район;45
49608000000;Валдайский муниципальный район;45
49616000000;Любытинский муниципальный район;45
49620000000;Маловишерский муниципальный район;45
49625000000;Новгородский муниципальный район;45
49628000000;Окуловский муниципальный район;45
49630000000;Парфинский муниципальный район;45
49634000000;Поддорский муниципальный район;45
49639000000;Старорусский муниципальный район;45
49647000000;Холмский муниципальный район;45
49650000000;Чудовский муниципальный район;45
49655000000;Шимский муниципальный район;45
49701000000;Великий Новгород;45
50603000000;Баганский муниципальный район;46
50604000000;Барабинский муниципальный район;46
50606000000;Болотнинский муниципальный район;46
50608000000;Венгеровский муниципальный район;46
50610000000;Доволенский муниципальный район;46
50613000000;Здвинский муниципальный район;46
50615000000;Искитимский муниципальный район;46
50617000000;Карасукский муниципальный район;46
50619000000;Каргатский муниципальный район;46
50621000000;Колыванский муниципальный район;46
50623000000;Коченевский муниципальный район;46
50625000000;Кочковский муниципальный район;46
50627000000;Краснозерский муниципальный район;46
50630000000;Куйбышевский муниципальный район;46
50632000000;Купинский муниципальный район;46
50634000000;Кыштовский муниципальный район;46
50636000000;Маслянинский муниципальный район;46
50638000000;Мошковский муниципальный район;46
50640000000;Новосибирский муниципальный район;46
50642000000;Ордынский муниципальный район;46
50644000000;Северный муниципальный район;46
50648000000;Сузунский муниципальный район;46
50650000000;Татарский муниципальный район;46
50652000000;Тогучинский муниципальный район;46
50654000000;Убинский муниципальный район;46
50655000000;Усть-Таркский муниципальный район;46
50656000000;Чановский муниципальный район;46
50657000000;Черепановский муниципальный район;46
50658000000;Чистоозерный муниципальный район;46
50659000000;Чулымский муниципальный район;46
50701000000;город Новосибирск;46
50708000000;город Бердск;46
50712000000;город Искитим;46
50717000000;город Обь;46
50740000000;рабочий поселок Кольцово;46
52601000000;Азовский немецкий национальный муниципальный район;47
52603000000;Большереченский муниципальный район;47
52606000000;Большеуковский муниципальный район;47
52609000000;Горьковский муниципальный район;47
52612000000;Знаменский муниципальный район;47
52615000000;Исилькульский муниципальный район;47
52618000000;Калачинский муниципальный район;47
52621000000;Колосовский муниципальный район;47
52623000000;Кормиловский муниципальный район;47
52626000000;Крутинский муниципальный район;47
52629000000;Любинский муниципальный район;47
52630000000;Марьяновский муниципальный район;47
52632000000;Москаленский муниципальный район;47
52634000000;Муромцевский муниципальный район;47
52636000000;Называевский муниципальный район;47
52639000000;Нижнеомский муниципальный район;47
52641000000;Нововаршавский муниципальный район;47
52642000000;Одесский муниципальный район;47
52643000000;Оконешниковский муниципальный район;47
52644000000;Омский муниципальный район;47
52646000000;Павлоградский муниципальный район;47
52648000000;Полтавский муниципальный район;47
52650000000;Русско-Полянский муниципальный район;47
52651000000;Саргатский муниципальный район;47
52652000000;Седельниковский муниципальный район;47
52653000000;Таврический муниципальный район;47
52654000000;Тарский муниципальный район;47
52655000000;Тевризский муниципальный район;47
52656000000;Тюкалинский муниципальный район;47
52657000000;Усть-Ишимский муниципальный район;47
52658000000;Черлакский муниципальный район;47
52659000000;Шербакульский муниципальный район;47
52701000000;город Омск;47
53604000000;Адамовский муниципальный район;48
53605000000;Акбулакский муниципальный район;48
53606000000;Александровский муниципальный район;48
53607000000;Асекеевский муниципальный район;48
53610000000;Беляевский муниципальный район;48
53611000000;Бугурусланский муниципальный район;48
53612000000;Бузулукский муниципальный район;48
53615000000;Грачёвский муниципальный район;48
53617000000;Домбаровский муниципальный район;48
53619000000;Илекский муниципальный район;48
53622000000;Кваркенский муниципальный район;48
53623000000;Красногвардейский муниципальный район;48
53625000000;Курманаевский муниципальный район;48
53627000000;Матвеевский муниципальный район;48
53630000000;Новоорский муниципальный район;48
53631000000;Новосергиевский муниципальный район;48
53633000000;Октябрьский муниципальный район;48
53634000000;Оренбургский муниципальный район;48
53636000000;Первомайский муниципальный район;48
53637000000;Переволоцкий муниципальный район;48
53638000000;Пономарёвский муниципальный район;48
53640000000;Сакмарский муниципальный район;48
53641000000;Саракташский муниципальный район;48
53642000000;Светлинский муниципальный район;48
53643000000;Северный муниципальный район;48
53651000000;Ташлинский муниципальный район;48
53652000000;Тоцкий муниципальный район;48
53653000000;Тюльганский муниципальный район;48
53656000000;Шарлыкский муниципальный район;48
53701000000;город Оренбург;48
53704000000;Абдулинский;48
53708000000;город Бугуруслан;48
53712000000;город Бузулук;48
53713000000;Гайский;48
53714000000;Кувандыкский;48
53715000000;город Медногорск;48
53720000000;город Новотроицк;48
53723000000;город Орск;48
53725000000;Соль-Илецкий;48
53727000000;Сорочинский;48
53732000000;Ясненский;48
53755000000;ЗАТО поселок Комаровский;48
54501000000;Орловский;49
54604000000;Болховский муниципальный район;49
54608000000;Верховский муниципальный район;49
54610000000;Глазуновский муниципальный район;49
54612000000;Дмитровский муниципальный район;49
54615000000;Должанский муниципальный район;49
54618000000;Залегощенский муниципальный район;49
54620000000;Знаменский муниципальный район;49
54623000000;Колпнянский муниципальный район;49
54624000000;Краснозоренский муниципальный район;49
54625000000;Кромской муниципальный район;49
54626000000;Корсаковский муниципальный район;49
54629000000;Ливенский муниципальный район;49
54632000000;Малоархангельский муниципальный район;49
54636000000;Мценский муниципальный район;49
54639000000;Новодеревеньковский муниципальный район;49
54643000000;Новосильский муниципальный район;49
54650000000;Покровский муниципальный район;49
54652000000;Свердловский муниципальный район;49
54653000000;Сосковский муниципальный район;49
54654000000;Троснянский муниципальный район;49
54655000000;Урицкий муниципальный район;49
54657000000;Хотынецкий муниципальный район;49
54659000000;Шаблыкинский муниципальный район;49
54701000000;город Орёл;49
54705000000;город Ливны;49
54710000000;город Мценск;49
56603000000;Башмаковский муниципальный район;50
56606000000;Спасский муниципальный район;50
56609000000;Бековский муниципальный район;50
56612000000;Белинский муниципальный район;50
56613000000;Бессоновский муниципальный район;50
56615000000;Вадинский муниципальный район;50
56618000000;Городищенский муниципальный район;50
56623000000;Земетчинский муниципальный район;50
56626000000;Иссинский муниципальный район;50
56629000000;Каменский муниципальный район;50
56631000000;Камешкирский муниципальный район;50
56633000000;Колышлейский муниципальный район;50
56640000000;Кузнецкий муниципальный район;50
56642000000;Лопатинский муниципальный район;50
56643000000;Лунинский муниципальный район;50
56644000000;Малосердобинский муниципальный район;50
56645000000;Мокшанский муниципальный район;50
56647000000;Наровчатский муниципальный район;50
56649000000;Неверкинский муниципальный район;50
56651000000;Нижнеломовский муниципальный район;50
56653000000;Никольский муниципальный район;50
56654000000;Пачелмский муниципальный район;50
56655000000;Пензенский муниципальный район;50
56656000000;Сердобский муниципальный район;50
56657000000;Сосновоборский муниципальный район;50
56658000000;Тамалинский муниципальный район;50
56659000000;Шемышейский муниципальный район;50
56701000000;город Пенза;50
56705000000;город Кузнецк;50
56734000000;ЗАТО город Заречный;50
57502000000;Александровский муниципальный округ;51
57503000000;Бардымский муниципальный округ;51
57506000000;Березовский муниципальный округ;51
57508000000;Большесосновский муниципальный округ;51
57513000000;Гайнский муниципальный округ;51
57516000000;Губахинский муниципальный округ;51
57518000000;Еловский муниципальный округ;51
57522000000;Карагайский муниципальный округ;51
57524000000;Кишертский муниципальный округ;51
57525000000;Косинский муниципальный округ;51
57526000000;Кочевский муниципальный округ;51
57528000000;Кудымкарский муниципальный округ;51
57529000000;Куединский муниципальный округ;51
57530000000;Кунгурский муниципальный округ;51
57538000000;Ординский муниципальный округ;51
57546000000;Пермский муниципальный округ;51
57548000000;Сивинский муниципальный округ;51
57552000000;Уинский муниципальный округ;51
57555000000;Частинский муниципальный округ;51
57559000000;Юрлинский муниципальный округ;51
57560000000;Юсьвинский муниципальный округ;51
57701000000;Пермский;51
57708000000;город Березники;51
57712000000;Верещагинский;51
57714000000;Горнозаводский;51
57718000000;Добрянский;51
57719000000;город Кизел;51
57720000000;Краснокамский;51
57726000000;Лысьвенский;51
57727000000;Нытвенский;51
57728000000;Осинский;51
57729000000;Оханский;51
57730000000;Соликамский;51
57731000000;Суксунский;51
57735000000;Чайковский;51
57756000000;Чердынский;51
57757000000;Чернушинский;51
57758000000;Чусовской;51
57759000000;Ильинский;51
57760000000;Красновишерский;51
57761000000;Октябрьский;51
57762000000;Очерский;51
57763000000;ЗАТО Звездный;51
58514000000;Красногородский;53
58518000000;Локнянский;53
58520000000;Невельский;53
58523000000;Новоржевский;53
58529000000;Опочецкий;53
58540000000;Печорский;53
58553000000;Пыталовский;53
58556000000;Струго-Красненский;53
58604000000;Бежаницкий муниципальный район;53
58606000000;Великолукский муниципальный район;53
58608000000;Гдовский муниципальный район;53
58610000000;Дедовичский муниципальный район;53
58612000000;Дновский муниципальный район;53
58616000000;Куньинский муниципальный район;53
58626000000;Новосокольнический муниципальный район;53
58633000000;Островский муниципальный район;53
58637000000;Палкинский муниципальный район;53
58643000000;Плюсский муниципальный район;53
58647000000;Порховский муниципальный район;53
58649000000;Псковский муниципальный район;53
58650000000;Пустошкинский муниципальный район;53
58651000000;Пушкиногорский муниципальный район;53
58654000000;Себежский муниципальный район;53
58658000000;Усвятский муниципальный район;53
58701000000;город Псков;53
58710000000;город Великие Луки;53
60601000000;Азовский муниципальный район;64
60602000000;Аксайский муниципальный район;64
60605000000;Багаевский муниципальный район;64
60606000000;Белокалитвинский муниципальный район;64
60607000000;Боковский муниципальный район;64
60608000000;Верхнедонской муниципальный район;64
60609000000;Веселовский муниципальный район;64
60612000000;Волгодонской муниципальный район;64
60613000000;Дубовский муниципальный район;64
60615000000;Егорлыкский муниципальный район;64
60617000000;Заветинский муниципальный район;64
60618000000;Зерноградский муниципальный район;64
60619000000;Зимовниковский муниципальный район;64
60622000000;Кагальницкий муниципальный район;64
60623000000;Каменский муниципальный район;64
60624000000;Кашарский муниципальный район;64
60625000000;Константиновский муниципальный район;64
60626000000;Красносулинский муниципальный район;64
60627000000;Куйбышевский муниципальный район;64
60630000000;Мартыновский муниципальный район;64
60631000000;Матвеево-Курганский муниципальный район;64
60632000000;Миллеровский муниципальный район;64
60633000000;Милютинский муниципальный район;64
60634000000;Морозовский муниципальный район;64
60635000000;Мясниковский муниципальный район;64
60636000000;Неклиновский муниципальный район;64
60640000000;Обливский муниципальный район;64
60641000000;Октябрьский муниципальный район;64
60642000000;Орловский муниципальный район;64
60644000000;Песчанокопский муниципальный район;64
60645000000;Пролетарский муниципальный район;64
60647000000;Ремонтненский муниципальный район;64
60648000000;Родионово-Несветайский муниципальный район;64
60650000000;Сальский муниципальный район;64
60651000000;Семикаракорский муниципальный район;64
60652000000;Советский муниципальный район;64
60653000000;Тарасовский муниципальный район;64
60654000000;Тацинский муниципальный район;64
60655000000;Усть-Донецкий муниципальный район;64
60656000000;Целинский муниципальный район;64
60657000000;Цимлянский муниципальный район;64
60658000000;Чертковский муниципальный район;64
60659000000;Шолоховский муниципальный район;64
60701000000;город Ростов-на-Дону;64
60704000000;город Азов;64
60707000000;город Батайск;64
60712000000;город Волгодонск;64
60715000000;город Гуково;64
60717000000;город Донецк;64
60718000000;город Зверево;64
60719000000;город Каменск-Шахтинский;64
60727000000;город Новочеркасск;64
60730000000;город Новошахтинск;64
60737000000;город Таганрог;64
60740000000;город Шахты;64
61526000000;Путятинский муниципальный округ;65
61530000000;Ряжский муниципальный округ;65
61542000000;Сасовский муниципальный округ;65
61602000000;Ермишинский муниципальный район;65
61604000000;Захаровский муниципальный район;65
61606000000;Кадомский муниципальный район;65
61608000000;Касимовский муниципальный район;65
61610000000;Клепиковский муниципальный район;65
61612000000;Кораблинский муниципальный район;65
61615000000;Милославский муниципальный район;65
61617000000;Михайловский муниципальный район;65
61620000000;Александро-Невский муниципальный район;65
61623000000;Пителинский муниципальный район;65
61625000000;Пронский муниципальный район;65
61627000000;Рыбновский муниципальный район;65
65704000000;Артинский;71
65705000000;Ачитский;71
65706000000;Белоярский;71
61634000000;Рязанский муниципальный район;65
65710000000;Гаринский;71
65711000000;Ирбитское;71
61637000000;Сапожковский муниципальный район;65
65712000000;Каменский;71
61640000000;Сараевский муниципальный район;65
65713000000;Красноуфимский округ;71
65717000000;Горноуральский;71
65718000000;Пышминский;71
61644000000;Скопинский муниципальный район;65
65721000000;Сосьвинский;71
61646000000;Спасский муниципальный район;65
65725000000;Тугулымский;71
61648000000;Старожиловский муниципальный район;65
65727000000;Шалинский;71
61650000000;Ухоловский муниципальный район;65
61653000000;Чучковский муниципальный район;65
61656000000;Шацкий муниципальный район;65
61658000000;Шиловский муниципальный район;65
65759000000;Бисертский;71
65760000000;Верхнее Дуброво;71
65761000000;Верх-Нейвинский;71
65762000000;Малышевский;71
65763000000;Рефтинский;71
65764000000;Пелым;71
65765000000;ЗАТО Свободный;71
65766000000;Староуткинск;71
65767000000;ЗАТО Уральский;71
65771000000;Алапаевское;71
61701000000;город Рязань;65
61705000000;город Касимов;65
61715000000;город Скопин;65
63602000000;Александрово-Гайский муниципальный район;68
63603000000;Аркадакский муниципальный район;68
63604000000;Аткарский муниципальный район;68
63606000000;Базарно-Карабулакский муниципальный район;68
63607000000;Балаковский муниципальный район;68
63608000000;Балашовский муниципальный район;68
63609000000;Балтайский муниципальный район;68
63611000000;Вольский муниципальный район;68
63612000000;Воскресенский муниципальный район;68
63613000000;Дергачевский муниципальный район;68
63614000000;Духовницкий муниципальный район;68
63616000000;Екатериновский муниципальный район;68
63617000000;Ершовский муниципальный район;68
63619000000;Ивантеевский муниципальный район;68
63621000000;Калининский муниципальный район;68
63622000000;Красноармейский муниципальный район;68
63746000000;город Шиханы;68
63760000000;поселок Михайловский;68
63623000000;Краснокутский муниципальный район;68
63624000000;Краснопартизанский муниципальный район;68
63625000000;Лысогорский муниципальный район;68
63626000000;Марксовский муниципальный район;68
63629000000;Новобурасский муниципальный район;68
63630000000;Новоузенский муниципальный район;68
63632000000;Озинский муниципальный район;68
63634000000;Перелюбский муниципальный район;68
63635000000;Петровский муниципальный район;68
63636000000;Питерский муниципальный район;68
63637000000;Пугачевский муниципальный район;68
63639000000;Ровенский муниципальный район;68
63640000000;Романовский муниципальный район;68
63641000000;Ртищевский муниципальный район;68
63642000000;Самойловский муниципальный район;68
63644000000;Советский муниципальный район;68
63646000000;Татищевский муниципальный район;68
63647000000;Турковский муниципальный район;68
63648000000;Федоровский муниципальный район;68
63649000000;Хвалынский муниципальный район;68
63650000000;Энгельсский муниципальный район;68
63701000000;город Саратов;68
63775000000;ЗАТО Светлый;68
64701000000;город Южно-Сахалинск;70
64704000000;Александровск-Сахалинский район;70
64708000000;Анивский;70
64712000000;Долинский;70
64716000000;Корсаковский;70
64720000000;Курильский;70
64724000000;Макаровский;70
64728000000;Невельский;70
64732000000;Ногликский;70
64736000000;Охинский;70
64740000000;Поронайский;70
64743000000;Северо-Курильский;70
64746000000;Смирныховский;70
64748000000;Томаринский;70
64750000000;Тымовский;70
64752000000;Углегорский;70
64754000000;Холмский;70
64756000000;Южно-Курильский;70
65608000000;Байкаловский муниципальный район;71
65623000000;Камышловский муниципальный район;71
65628000000;Нижнесергинский муниципальный район;71
65639000000;Слободо-Туринский муниципальный район;71
65645000000;Таборинский муниципальный район;71
65701000000;город Екатеринбург;71
65703000000;Артемовский;71
65707000000;Богданович;71
65708000000;Верхнесалдинский;71
65709000000;Верхотурский;71
65714000000;Невьянский;71
65715000000;Нижнетуринский;71
65716000000;Новолялинский;71
65719000000;Ревда;71
65720000000;Режевской;71
65722000000;Сысертский;71
65723000000;Тавдинский;71
65724000000;Талицкий;71
65726000000;Туринский;71
65728000000;город Алапаевск;71
65729000000;Арамильский;71
65730000000;Асбестовский;71
65731000000;Березовский;71
65732000000;Верхняя Пышма;71
65733000000;Верхний Тагил;71
65734000000;Верхняя Тура;71
65735000000;Волчанский;71
65736000000;Дегтярск;71
65737000000;Заречный;71
65738000000;Ивдельский;71
65739000000;город Ирбит;71
65740000000;Каменск-Уральский;71
65741000000;Камышловский;71
65742000000;Карпинск;71
65743000000;Качканарский;71
65744000000;Кировградский;71
65745000000;Краснотурьинск;71
65746000000;Красноуральск;71
65747000000;Красноуфимск;71
65748000000;Кушвинский;71
65749000000;город Лесной;71
65750000000;Нижняя Салда;71
65751000000;город Нижний Тагил;71
65752000000;Новоуральский;71
65753000000;Первоуральск;71
65754000000;Полевской;71
65755000000;Североуральский;71
65756000000;Серовский;71
65757000000;Среднеуральск;71
65758000000;Сухой Лог;71
65769000000;Махнёвское;71
66603000000;Велижский муниципальный район;73
66605000000;Вяземский муниципальный район;73
66608000000;Гагаринский муниципальный район;73
66609000000;Глинковский муниципальный район;73
66611000000;Демидовский муниципальный район;73
66614000000;Дорогобужский муниципальный район;73
66616000000;Духовщинский муниципальный район;73
66619000000;Ельнинский муниципальный район;73
66621000000;Ершичский муниципальный район;73
66623000000;Кардымовский муниципальный район;73
66624000000;Краснинский муниципальный район;73
66627000000;Монастырщинский муниципальный район;73
66630000000;Новодугинский муниципальный район;73
66633000000;Починковский муниципальный район;73
66636000000;Рославльский муниципальный район;73
66638000000;Руднянский муниципальный район;73
66641000000;Сафоновский муниципальный район;73
66644000000;Смоленский муниципальный район;73
66646000000;Сычевский муниципальный район;73
66648000000;Темкинский муниципальный район;73
66650000000;Угранский муниципальный район;73
66652000000;Хиславичский муниципальный район;73
66654000000;Холм-Жирковский муниципальный район;73
66656000000;Шумячский муниципальный район;73
66658000000;Ярцевский муниципальный район;73
66701000000;город Смоленск;73
66710000000;город Десногорск;73
67302000000;Балаклавский муниципальный округ;72
67304000000;город Инкерман;72
67306000000;Орлиновский муниципальный округ;72
67308000000;Терновский  муниципальный округ;72
67310000000;Гагаринский муниципальный округ;72
67312000000;Ленинский муниципальный округ;72
67314000000;Нахимовский муниципальный округ;72
67316000000;Верхнесадовский муниципальный округ;72
67318000000;Андреевский муниципальный округ;72
67320000000;Качинский муниципальный округ;72
68502000000;Бондарский муниципальный округ;75
68503000000;Гавриловский муниципальный округ;75
68504000000;Жердевский муниципальный округ;75
68506000000;Знаменский муниципальный округ;75
68508000000;Инжавинский муниципальный округ;75
68510000000;Кирсановский муниципальный округ;75
68512000000;Мичуринский муниципальный округ;75
68514000000;Мордовский муниципальный округ;75
68516000000;Моршанский муниципальный округ;75
68518000000;Мучкапский муниципальный округ;75
68520000000;Никифоровский муниципальный округ;75
68522000000;Первомайский муниципальный округ;75
68524000000;Петровский муниципальный округ;75
68526000000;Пичаевский муниципальный округ;75
68528000000;Рассказовский муниципальный округ;75
68530000000;Ржаксинский муниципальный округ;75
68532000000;Сампурский муниципальный округ;75
68534000000;Сосновский муниципальный округ;75
68536000000;Староюрьевский муниципальный округ;75
68540000000;Тамбовский муниципальный округ;75
68542000000;Токарёвский муниципальный округ;75
68544000000;Уваровский муниципальный округ;75
68546000000;Умётский муниципальный округ;75
68701000000;город Тамбов;75
68705000000;город Кирсанов;75
68710000000;город Котовск;75
68715000000;город Мичуринск;75
68720000000;город Моршанск;75
68725000000;город Рассказово;75
68730000000;город Уварово;75
69604000000;Александровский муниципальный район;77
69608000000;Асиновский муниципальный район;77
69612000000;Бакчарский муниципальный район;77
69616000000;Верхнекетский муниципальный район;77
69620000000;Зырянский муниципальный район;77
69624000000;Каргасокский муниципальный район;77
69628000000;Кожевниковский муниципальный район;77
69632000000;Колпашевский муниципальный район;77
69636000000;Кривошеинский муниципальный район;77
69640000000;Молчановский муниципальный район;77
69644000000;Парабельский муниципальный район;77
69648000000;Первомайский муниципальный район;77
69652000000;Тегульдетский муниципальный район;77
69654000000;Томский муниципальный район;77
69656000000;Чаинский муниципальный район;77
69658000000;Шегарский муниципальный район;77
69701000000;город Томск;77
69707000000;город Кедровый;77
69710000000;город Стрежевой;77
69741000000;ЗАТО Северск;77
70604000000;Арсеньевский муниципальный район;78
70606000000;Белевский муниципальный район;78
70608000000;Богородицкий муниципальный район;78
70612000000;Веневский муниципальный район;78
70616000000;Воловский муниципальный район;78
70618000000;Дубенский муниципальный район;78
70622000000;Заокский муниципальный район;78
70624000000;Каменский муниципальный район;78
70626000000;Кимовский муниципальный район;78
70628000000;Киреевский муниципальный район;78
70630000000;Куркинский муниципальный район;78
70636000000;Одоевский муниципальный район;78
70638000000;Плавский муниципальный район;78
70640000000;Суворовский муниципальный район;78
70642000000;Тепло-Огаревский муниципальный район;78
70644000000;Узловский муниципальный район;78
70646000000;Чернский муниципальный район;78
70648000000;Щекинский муниципальный район;78
70650000000;Ясногорский муниципальный район;78
70701000000;город Тула;78
70702000000;рабочий поселок Новогуровский;78
70706000000;город Алексин;78
70712000000;город Донской;78
70714000000;город Ефремов;78
70724000000;город Новомосковск;78
70730000000;Славный;78
71603000000;Абатский муниципальный район;79
71605000000;Армизонский муниципальный район;79
71607000000;Аромашевский муниципальный район;79
71610000000;Бердюжский муниципальный район;79
71613000000;Вагайский муниципальный район;79
71615000000;Викуловский муниципальный район;79
71624000000;Исетский муниципальный район;79
71626000000;Ишимский муниципальный район;79
71630000000;Казанский муниципальный район;79
71632000000;Нижнетавдинский муниципальный район;79
71634000000;Омутинский муниципальный район;79
71636000000;Сладковский муниципальный район;79
71638000000;Сорокинский муниципальный район;79
71642000000;Тобольский муниципальный район;79
71644000000;Тюменский муниципальный район;79
71648000000;Уватский муниципальный район;79
71650000000;Упоровский муниципальный район;79
71653000000;Юргинский муниципальный район;79
71656000000;Ялуторовский муниципальный район;79
71658000000;Ярковский муниципальный район;79
71701000000;город Тюмень;79
71702000000;Голышмановский;79
71703000000;Заводоуковский;79
71705000000;город Ишим;79
71710000000;город Тобольск;79
71715000000;город Ялуторовск;79
71810000000;Муниципальные районы Ханты-Мансийского автономного округа - Югры;79
71811000000;Белоярский муниципальный район;79
71812000000;Березовский муниципальный район;79
71816000000;Кондинский муниципальный район;79
71818000000;Нефтеюганский муниципальный район;79
71819000000;Нижневартовский муниципальный район;79
71821000000;Октябрьский муниципальный район;79
71824000000;Советский муниципальный район;79
71826000000;Сургутский муниципальный район;79
71829000000;Ханты-Мансийский муниципальный район;79
71850000000;Городские округа Ханты-Мансийского автономного округа - Югры/;79
71871000000;Ханты-Мансийск;79
71872000000;Лангепас;79
71873000000;Мегион;79
71874000000;Нефтеюганск;79
71875000000;Нижневартовск;79
71876000000;Сургут;79
71877000000;Радужный;79
71878000000;Урай;79
71879000000;Нягань;79
71883000000;Когалым;79
71884000000;Покачи;79
71885000000;Пыть-Ях;79
71887000000;Югорск;79
71900000000;Муниципальные округа, городские округа Ямало-Ненецкого автономного округа;79
71930000000;Муниципальные округа Ямало-Ненецкого автономного округа;79
